  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0
  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0
  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0
  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0
  -250.0  -250.0  -250.0
  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0
  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0
  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0
  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0
  -250.0  -250.0  -250.0
  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0
  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0
  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0
  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0
  -250.0  -250.0  -250.0
  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0
  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0
  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0
  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0
  -250.0  -250.0  -250.0
  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0
  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0  -250.0
